0	0.0	0
1e-05	0.902347207069397	0
2e-05	0.7959363460540771	0
3e-05	1.5363820791244507	0
4e-05	1.471468210220337	0
5e-05	1.8106610774993896	0
6e-05	1.648123025894165	0
7e-05	2.1242012977600098	0
8e-05	2.103404998779297	0
9e-05	1.7331535816192627	0
0.0001	2.0290849208831787	0
0.00011	1.7315278053283691	0
0.00012	0.8445263504981995	0
0.00013	1.4975436925888062	0
0.00014	1.8489243984222412	0
0.00015	2.0653016567230225	0
0.00016	2.0936152935028076	0
0.00017	1.6015199422836304	0
0.00018	1.4833344221115112	0
0.00019	1.6356312036514282	0
0.0002	1.904107928276062	0
0.00021	1.938356876373291	0
0.00022	0.4452361464500427	0
0.00023	1.763240098953247	0
0.00024	2.0423569679260254	0
0.00025	1.6090384721755981	0
0.00026	1.6292587518692017	0
0.00027	1.5885825157165527	0
0.00028	1.4413262605667114	0
0.00029	1.7020334005355835	0
0.0003	1.5693466663360596	0
0.00031	0.8719549775123596	0
0.00032	1.698858380317688	0
0.00033	0.9396839737892151	0
0.00034	1.5161737203598022	0
0.00035	0.9527502059936523	0
0.00036	0.6930104494094849	0
0.00037	0.7744848132133484	0
0.00038	1.118545651435852	0
0.00039	1.3996235132217407	0
0.0004	1.6146668195724487	0
0.00041	1.9825996160507202	0
0.00042	2.2696094512939453	0
0.00043	2.1578662395477295	0
0.00044	2.0940170288085938	0
0.00045	2.1179072856903076	0
0.00046	1.8339861631393433	0
0.00047	1.2630980014801025	0
0.00048	1.769251823425293	0
0.00049	1.6899523735046387	0
0.0005	2.2506866455078125	0
0.00051	1.694545865058899	0
0.00052	1.5070874691009521	0
0.00053	1.6706585884094238	0
0.00054	1.5660065412521362	0
0.00055	1.3277896642684937	0
0.00056	1.3388274908065796	0
0.00057	1.4614819288253784	0
0.00058	0.8858471512794495	0
0.00059	1.3616746664047241	0
0.0006	1.6361334323883057	0
0.00061	1.8413809537887573	0
0.00062	2.0643463134765625	0
0.00063	1.4633350372314453	0
0.00064	2.2206225395202637	0
0.00065	1.8063435554504395	0
