0	6.39478
10	6.53565
20	6.31473
30	5.88097
40	5.38039
50	4.90521
60	4.47585
70	4.05946
80	3.61181
90	3.11944
100	2.62087
110	2.19657
120	1.93373
130	1.88394
140	2.03525
150	2.31272
160	2.60748
170	2.82028
180	2.89854
190	2.84934
200	2.72279
210	2.57524
220	2.43213
230	2.27075
240	2.0336
250	1.66769
260	1.17074
270	0.62055
280	0.16927
290	0
300	0.26056
310	1.00097
320	2.14174
330	3.48813
340	4.78691
350	5.80426
