0	3.12579
10	2.94919
20	2.55363
30	2.0077
40	1.40404
50	0.841073
60	0.404222
70	0.15078
80	0.101467
90	0.240204
100	0.521476
110	0.882983
120	1.26014
130	1.59882
140	1.86351
150	2.0395
160	2.12933
170	2.14549
180	2.10211
190	2.00842
200	1.86616
210	1.6716
220	1.42143
230	1.12021
240	0.786733
250	0.45663
260	0.179565
270	0.010984
280	0
290	0.176313
300	0.53964
310	1.05479
320	1.65429
330	2.24863
340	2.74235
350	3.05257
