0	2.97469
10	2.15284
20	1.24599
30	0.462858
40	0.002034
50	0
60	0.492296
70	1.39908
80	2.54012
90	3.67639
100	4.56803
110	5.03357
120	4.99446
130	4.4929
140	3.67819
150	2.76565
160	1.97955
170	1.49591
180	1.40057
190	1.67319
200	2.2003
210	2.81233
220	3.33346
230	3.62986
240	3.64358
250	3.40351
260	3.0119
270	2.61096
280	2.3396
290	2.29214
300	2.49006
310	2.87413
320	3.31914
330	3.66746
340	3.77297
350	3.54416
