0	2.16355
10	2.16755
20	2.00497
30	1.70212
40	1.30916
50	0.891208
60	0.516638
70	0.244993
80	0.116986
90	0.148491
100	0.32953
110	0.628099
120	0.997638
130	1.38626
140	1.74562
150	2.03761
160	2.23798
170	2.33637
180	2.33392
190	2.23941
200	2.06559
210	1.82672
220	1.53798
230	1.21646
240	0.882992
250	0.563428
260	0.288364
270	0.090542
280	0
290	0.037827
300	0.210008
310	0.503093
320	0.883207
330	1.29924
340	1.69009
350	1.99477
