0	0
10	0.10103
20	0.38252
30	0.78692
40	1.23989
50	1.67405
60	2.04857
70	2.35788
80	2.62716
90	2.89757
100	3.20754
110	3.57747
120	4.00274
130	4.45634
140	4.89819
150	5.28654
160	5.58675
170	5.77527
180	5.83941
190	5.77527
200	5.58675
210	5.28654
220	4.89819
230	4.45634
240	4.00274
250	3.57747
260	3.20754
270	2.89757
280	2.62716
290	2.35788
300	2.04857
310	1.67405
320	1.23989
330	0.78692
340	0.38252
350	0.10103
