0	2.51311
10	1.92694
20	1.24444
30	0.606368
40	0.154833
50	0
60	0.193241
70	0.713467
80	1.47029
90	2.32344
100	3.11375
110	3.69817
120	3.98043
130	3.92983
140	3.58423
150	3.03677
160	2.41056
170	1.82793
180	1.38237
190	1.12007
200	1.03525
210	1.07971
220	1.18294
230	1.27679
240	1.31723
250	1.29718
260	1.24668
270	1.22083
280	1.279
290	1.46189
300	1.77324
310	2.17214
320	2.57873
330	2.89251
340	3.01855
350	2.89484
