0	0
10	0.10113
20	0.38287
30	0.78757
40	1.24078
50	1.67504
60	2.0495
70	2.35863
80	2.62771
90	2.898
100	3.20799
110	3.57804
120	4.0035
130	4.45725
140	4.89915
150	5.28743
160	5.58751
170	5.77591
180	5.84
190	5.77591
200	5.58751
210	5.28743
220	4.89915
230	4.45725
240	4.0035
250	3.57804
260	3.20799
270	2.898
280	2.62771
290	2.35863
300	2.0495
310	1.67504
320	1.24078
330	0.78757
340	0.38287
350	0.10113
